user_id,occurred_at,experiment,experiment_group,location,device,user_type
1509,2014-06-20 09:31:43,publisher_update,control_group,Canada,macbook pro,1
9708,2014-06-03 18:01:50,publisher_update,test_group,United States,lenovo thinkpad,3
11176,2014-06-06 09:31:31,publisher_update,test_group,United States,nexus 10,1
9715,2014-06-02 09:31:34,publisher_update,control_group,United States,htc one,3
1529,2014-06-03 15:35:15,publisher_update,control_group,Canada,dell inspiron notebook,3
12543,2014-06-07 08:32:50,publisher_update,control_group,Italy,nexus 5,2
9730,2014-06-30 09:31:25,publisher_update,test_group,Indonesia,iphone 5,2
1543,2014-06-24 09:31:13,publisher_update,test_group,United States,lenovo thinkpad,1
9739,2014-06-09 09:31:27,publisher_update,control_group,United States,lenovo thinkpad,2
1554,2014-06-05 09:17:11,publisher_update,control_group,Japan,acer aspire desktop,1
1555,2014-06-24 09:31:23,publisher_update,test_group,India,asus chromebook,3
1563,2014-06-04 09:31:45,publisher_update,control_group,Colombia,lenovo thinkpad,3
1570,2014-06-11 09:31:55,publisher_update,test_group,Taiwan,nexus 5,1
1575,2014-06-11 09:31:26,publisher_update,control_group,Sweden,lenovo thinkpad,3
9775,2014-06-03 09:31:39,publisher_update,control_group,India,macbook air,2
1587,2014-06-07 12:37:13,publisher_update,test_group,United Kingdom,iphone 5s,1
9781,2014-06-24 09:31:32,publisher_update,control_group,United Kingdom,nexus 5,3
1605,2014-06-06 23:36:33,publisher_update,test_group,Hong Kong,iphone 5,1
1606,2014-06-13 09:31:43,publisher_update,test_group,France,macbook pro,2
9799,2014-06-03 09:13:27,publisher_update,control_group,France,kindle fire,1
1610,2014-06-13 09:31:38,publisher_update,test_group,Korea,nexus 5,3
1611,2014-06-07 18:27:16,publisher_update,test_group,United States,nexus 5,1
8462,2014-06-11 09:31:22,publisher_update,test_group,Venezuela,macbook air,2
1622,2014-06-03 18:40:53,publisher_update,test_group,Canada,dell inspiron desktop,1
1623,2014-06-09 09:31:21,publisher_update,test_group,Mexico,macbook pro,3
271,2014-06-02 09:31:47,publisher_update,test_group,United States,iphone 5,2
1633,2014-06-03 09:21:43,publisher_update,test_group,Sweden,macbook air,1
1640,2014-06-02 09:31:15,publisher_update,test_group,United States,lenovo thinkpad,3
1642,2014-06-02 09:31:30,publisher_update,test_group,Japan,samsumg galaxy tablet,1
9840,2014-06-04 10:04:08,publisher_update,control_group,United States,lenovo thinkpad,1
9832,2014-06-05 13:42:38,publisher_update,control_group,France,macbook air,3
1659,2014-06-10 09:31:26,publisher_update,test_group,United States,iphone 5,2
9852,2014-06-04 09:31:27,publisher_update,test_group,Austria,macbook pro,3
9861,2014-06-12 09:31:37,publisher_update,control_group,Belgium,iphone 4s,2
9865,2014-06-26 09:31:23,publisher_update,control_group,India,iphone 4s,2
1676,2014-06-11 09:31:33,publisher_update,test_group,United States,macbook air,3
1678,2014-06-18 09:31:15,publisher_update,control_group,Japan,macbook pro,1
9874,2014-06-19 09:31:13,publisher_update,control_group,United States,ipad mini,3
9875,2014-06-26 09:31:26,publisher_update,test_group,Mexico,macbook pro,1
1687,2014-06-26 09:31:10,publisher_update,test_group,Mexico,lenovo thinkpad,2
1689,2014-06-12 09:31:18,publisher_update,control_group,Japan,macbook pro,3
9882,2014-06-04 17:56:46,publisher_update,control_group,Spain,acer aspire notebook,1
1692,2014-06-12 09:31:30,publisher_update,test_group,Venezuela,dell inspiron notebook,2
9896,2014-06-12 09:31:41,publisher_update,control_group,Brazil,macbook pro,1
1710,2014-06-02 14:19:03,publisher_update,test_group,United States,macbook pro,1
1711,2014-06-02 08:40:20,publisher_update,test_group,United States,lenovo thinkpad,1
1717,2014-06-01 18:58:53,publisher_update,test_group,Korea,nexus 10,3
9918,2014-06-02 01:41:21,publisher_update,test_group,Spain,lenovo thinkpad,1
1727,2014-06-16 09:31:41,publisher_update,control_group,United States,kindle fire,2
9920,2014-06-13 09:31:34,publisher_update,control_group,Brazil,iphone 5s,2
9921,2014-06-13 09:31:45,publisher_update,test_group,Russia,macbook pro,2
1736,2014-06-23 09:31:28,publisher_update,control_group,United States,macbook air,1
9929,2014-06-02 12:06:55,publisher_update,control_group,United States,acer aspire desktop,1
9945,2014-06-03 08:07:21,publisher_update,control_group,Italy,htc one,2
9946,2014-06-07 07:59:51,publisher_update,control_group,Russia,asus chromebook,2
1761,2014-06-07 15:10:43,publisher_update,control_group,Brazil,nexus 5,1
9954,2014-06-03 12:55:44,publisher_update,control_group,Malaysia,macbook pro,1
9956,2014-06-07 08:57:31,publisher_update,test_group,Iran,macbook pro,1
9962,2014-06-09 03:32:31,publisher_update,test_group,United States,iphone 4s,3
9979,2014-06-02 09:31:44,publisher_update,control_group,Germany,dell inspiron notebook,3
9992,2014-06-09 09:31:23,publisher_update,control_group,Brazil,hp pavilion desktop,1
1808,2014-06-26 09:31:26,publisher_update,test_group,United States,ipad air,1
1811,2014-06-04 02:00:22,publisher_update,test_group,Japan,lenovo thinkpad,1
10007,2014-06-02 17:02:38,publisher_update,test_group,Australia,nexus 5,1
10019,2014-06-11 00:38:54,publisher_update,control_group,United States,macbook pro,3
10022,2014-06-02 09:31:35,publisher_update,control_group,India,iphone 5,3
1831,2014-06-23 09:31:30,publisher_update,control_group,Poland,htc one,3
1834,2014-06-23 09:31:43,publisher_update,control_group,Korea,samsung galaxy s4,2
1838,2014-06-09 09:31:32,publisher_update,test_group,Germany,kindle fire,1
10031,2014-06-30 09:31:20,publisher_update,test_group,Switzerland,dell inspiron desktop,2
1425,2014-06-02 09:31:25,publisher_update,test_group,Germany,macbook pro,3
10033,2014-06-02 09:31:29,publisher_update,test_group,Iraq,macbook pro,1
10037,2014-06-23 09:31:22,publisher_update,control_group,United States,samsung galaxy s4,3
10038,2014-06-11 19:25:28,publisher_update,control_group,Russia,nexus 10,3
10045,2014-06-02 09:31:42,publisher_update,control_group,Belgium,lenovo thinkpad,3
10046,2014-06-23 09:31:10,publisher_update,test_group,United States,ipad air,1
10067,2014-06-05 08:17:32,publisher_update,test_group,United States,macbook pro,1
10070,2014-06-04 12:56:36,publisher_update,test_group,United States,nexus 5,1
10075,2014-06-01 12:20:02,publisher_update,test_group,United States,lenovo thinkpad,3
10086,2014-06-10 09:31:33,publisher_update,control_group,Brazil,iphone 5s,3
1895,2014-06-07 15:09:06,publisher_update,test_group,United Kingdom,macbook air,1
1897,2014-06-05 09:31:29,publisher_update,control_group,France,macbook air,3
1905,2014-06-26 09:31:32,publisher_update,test_group,Venezuela,iphone 5,2
10099,2014-06-10 09:31:27,publisher_update,test_group,Netherlands,hp pavilion desktop,3
10100,2014-06-04 10:54:14,publisher_update,test_group,Saudi Arabia,lenovo thinkpad,2
10105,2014-06-17 09:31:28,publisher_update,control_group,India,macbook air,3
9611,2014-06-04 14:53:28,publisher_update,test_group,Korea,iphone 5,1
9879,2014-06-09 17:33:03,publisher_update,control_group,United States,iphone 5s,1
10128,2014-06-25 09:31:37,publisher_update,control_group,South Africa,lenovo thinkpad,3
1944,2014-06-16 09:30:54,publisher_update,test_group,United States,samsung galaxy s4,3
10146,2014-06-04 09:31:45,publisher_update,control_group,France,macbook pro,3
10147,2014-06-04 09:31:30,publisher_update,control_group,United States,macbook air,3
1957,2014-06-02 09:31:38,publisher_update,test_group,Spain,macbook pro,2
10151,2014-06-03 10:28:20,publisher_update,control_group,United Kingdom,samsung galaxy s4,2
10152,2014-06-18 09:31:29,publisher_update,control_group,Sweden,nexus 5,2
10158,2014-06-04 07:05:45,publisher_update,control_group,Germany,kindle fire,1
1967,2014-06-16 09:31:34,publisher_update,test_group,United States,lenovo thinkpad,1
10166,2014-06-01 08:25:49,publisher_update,test_group,United Kingdom,nexus 7,1
1977,2014-06-10 09:31:33,publisher_update,control_group,Mexico,dell inspiron notebook,1
1979,2014-06-03 08:56:11,publisher_update,control_group,United Kingdom,macbook pro,1
1981,2014-06-17 09:31:37,publisher_update,test_group,Australia,macbook pro,1
10178,2014-06-03 16:03:49,publisher_update,test_group,Netherlands,macbook air,3
1990,2014-06-24 09:31:30,publisher_update,control_group,Singapore,ipad air,1
10190,2014-06-19 09:31:31,publisher_update,control_group,United States,acer aspire notebook,3
10192,2014-06-05 09:31:26,publisher_update,control_group,United States,lenovo thinkpad,3
10200,2014-06-12 09:31:33,publisher_update,test_group,United States,lenovo thinkpad,3
10201,2014-06-26 09:31:26,publisher_update,control_group,Australia,iphone 5,3
10223,2014-06-04 12:00:12,publisher_update,test_group,Mexico,macbook air,1
10225,2014-06-13 09:31:40,publisher_update,control_group,Israel,macbook pro,3
10231,2014-06-03 04:50:55,publisher_update,test_group,United States,ipad air,1
10237,2014-06-03 19:08:48,publisher_update,control_group,Japan,mac mini,1
12630,2014-06-06 09:59:23,publisher_update,test_group,United Kingdom,iphone 4s,3
12889,2014-06-01 10:23:42,publisher_update,control_group,Switzerland,asus chromebook,2
2056,2014-06-16 09:31:33,publisher_update,control_group,Colombia,macbook pro,1
10249,2014-06-04 08:37:28,publisher_update,test_group,Pakistan,ipad mini,1
10252,2014-06-13 09:31:31,publisher_update,test_group,Japan,macbook pro,3
10255,2014-06-05 08:54:06,publisher_update,test_group,Indonesia,nexus 5,3
2068,2014-06-05 10:01:40,publisher_update,control_group,United Kingdom,macbook pro,3
10261,2014-06-02 09:31:29,publisher_update,control_group,Canada,acer aspire notebook,2
2076,2014-06-03 16:00:55,publisher_update,test_group,United States,macbook pro,1
10269,2014-06-30 09:31:31,publisher_update,control_group,Germany,samsung galaxy s4,3
10271,2014-06-09 09:31:20,publisher_update,test_group,United States,nexus 5,1
2080,2014-06-30 09:31:19,publisher_update,test_group,India,nokia lumia 635,1
2081,2014-06-16 09:31:37,publisher_update,test_group,Brazil,hp pavilion desktop,1
10276,2014-06-09 09:31:46,publisher_update,test_group,Taiwan,nokia lumia 635,1
2086,2014-06-03 09:31:27,publisher_update,control_group,United Kingdom,macbook pro,2
10286,2014-06-02 09:31:22,publisher_update,control_group,Hong Kong,nexus 7,3
12072,2014-06-03 11:36:01,publisher_update,control_group,United States,macbook pro,1
10298,2014-06-02 14:25:41,publisher_update,test_group,France,macbook pro,1
10300,2014-06-23 09:31:31,publisher_update,test_group,United Kingdom,dell inspiron notebook,2
2111,2014-06-18 09:31:30,publisher_update,control_group,United States,iphone 5s,2
10306,2014-06-23 09:31:30,publisher_update,test_group,United States,asus chromebook,1
10308,2014-06-09 09:31:31,publisher_update,test_group,United States,samsung galaxy s4,3
10309,2014-06-05 18:09:30,publisher_update,test_group,United Kingdom,asus chromebook,1
11276,2014-06-09 09:31:30,publisher_update,test_group,Indonesia,samsung galaxy s4,2
10323,2014-06-09 09:31:18,publisher_update,control_group,Russia,dell inspiron notebook,3
10333,2014-06-30 09:31:13,publisher_update,test_group,Japan,dell inspiron notebook,3
2157,2014-06-06 15:55:16,publisher_update,control_group,Germany,macbook air,2
10353,2014-06-07 09:32:32,publisher_update,control_group,Canada,iphone 5s,1
10354,2014-06-03 12:53:57,publisher_update,test_group,Egypt,samsung galaxy s4,1
10357,2014-06-06 07:07:02,publisher_update,control_group,Germany,nexus 5,3
2166,2014-06-23 09:31:44,publisher_update,test_group,United States,asus chromebook,1
2172,2014-06-01 07:29:55,publisher_update,test_group,Spain,ipad mini,3
2176,2014-06-02 09:31:40,publisher_update,control_group,Denmark,macbook pro,2
2179,2014-06-16 09:31:17,publisher_update,control_group,United States,kindle fire,2
2183,2014-06-09 09:31:22,publisher_update,control_group,United States,samsung galaxy s4,1
10379,2014-06-03 09:31:38,publisher_update,control_group,United States,dell inspiron notebook,1
2189,2014-06-30 09:31:24,publisher_update,test_group,Indonesia,hp pavilion desktop,3
2190,2014-06-09 09:31:06,publisher_update,control_group,France,nexus 10,2
2192,2014-06-30 09:31:24,publisher_update,test_group,Indonesia,dell inspiron notebook,2
2194,2014-06-03 10:02:05,publisher_update,control_group,United States,nexus 5,1
2204,2014-06-24 09:31:18,publisher_update,control_group,United States,ipad air,1
10403,2014-06-25 09:31:44,publisher_update,control_group,United Kingdom,lenovo thinkpad,3
10409,2014-06-25 09:31:17,publisher_update,test_group,Japan,macbook pro,1
10416,2014-06-11 09:31:22,publisher_update,test_group,United States,nexus 10,2
10420,2014-06-02 16:07:30,publisher_update,control_group,Russia,macbook pro,1
10422,2014-06-11 09:31:25,publisher_update,control_group,United States,dell inspiron notebook,3
10425,2014-06-04 09:31:28,publisher_update,test_group,Spain,iphone 4s,2
10426,2014-06-25 09:31:32,publisher_update,control_group,United Kingdom,ipad air,3
2240,2014-06-19 09:31:16,publisher_update,test_group,United States,macbook pro,1
10437,2014-06-25 09:31:10,publisher_update,test_group,United States,macbook air,2
2246,2014-06-26 09:31:24,publisher_update,control_group,Germany,lenovo thinkpad,1
10440,2014-06-04 11:09:27,publisher_update,test_group,France,macbook pro,1
10441,2014-06-03 18:28:19,publisher_update,control_group,United States,macbook pro,1
12350,2014-06-07 12:55:55,publisher_update,control_group,Australia,iphone 5s,2
10445,2014-06-04 09:31:25,publisher_update,test_group,Australia,nexus 5,3
10449,2014-06-02 11:11:00,publisher_update,control_group,United States,asus chromebook,1
10453,2014-06-09 17:25:31,publisher_update,test_group,Egypt,lenovo thinkpad,2
10454,2014-06-18 09:31:16,publisher_update,control_group,Russia,nexus 5,3
10460,2014-06-26 09:31:34,publisher_update,test_group,Iran,macbook air,3
10464,2014-06-19 09:31:26,publisher_update,test_group,United States,dell inspiron notebook,1
2279,2014-06-04 07:12:20,publisher_update,control_group,United States,dell inspiron notebook,1
2280,2014-06-05 19:25:38,publisher_update,test_group,United States,samsung galaxy note,3
10479,2014-06-12 09:31:33,publisher_update,test_group,United States,macbook air,2
2295,2014-06-02 09:31:20,publisher_update,control_group,France,hp pavilion desktop,3
10489,2014-06-12 09:31:16,publisher_update,control_group,Pakistan,iphone 4s,2
10493,2014-06-19 09:31:27,publisher_update,test_group,Australia,iphone 5,2
10494,2014-06-19 09:31:12,publisher_update,test_group,United States,nokia lumia 635,3
10498,2014-06-06 08:48:35,publisher_update,control_group,Korea,macbook pro,1
10503,2014-06-04 11:07:18,publisher_update,control_group,United Kingdom,macbook pro,3
2314,2014-06-30 09:31:29,publisher_update,test_group,United States,hp pavilion desktop,3
2315,2014-06-16 09:31:37,publisher_update,control_group,India,macbook pro,3
10510,2014-06-19 09:31:41,publisher_update,test_group,Turkey,acer aspire notebook,2
2325,2014-06-24 09:31:30,publisher_update,test_group,Chile,iphone 5s,1
2330,2014-06-04 07:50:36,publisher_update,test_group,United States,iphone 5,1
10523,2014-06-06 09:31:27,publisher_update,test_group,Brazil,acer aspire notebook,2
10548,2014-06-13 09:31:28,publisher_update,control_group,United States,hp pavilion desktop,3
10559,2014-06-06 14:05:21,publisher_update,test_group,Germany,nokia lumia 635,1
10560,2014-06-06 16:23:57,publisher_update,test_group,Saudi Arabia,macbook air,2
2372,2014-06-11 13:28:01,publisher_update,test_group,Russia,asus chromebook,2
2375,2014-06-19 09:31:16,publisher_update,test_group,United States,lenovo thinkpad,1
2386,2014-06-26 09:31:29,publisher_update,control_group,Italy,samsung galaxy s4,3
10583,2014-06-23 09:31:28,publisher_update,control_group,Hong Kong,macbook pro,3
2398,2014-06-06 09:31:37,publisher_update,control_group,Germany,macbook air,1
12689,2014-06-02 07:00:36,publisher_update,test_group,Sweden,nokia lumia 635,3
2410,2014-06-02 16:30:53,publisher_update,control_group,Mexico,macbook pro,1
10605,2014-06-16 09:31:43,publisher_update,control_group,Australia,macbook air,1
2419,2014-06-01 11:09:30,publisher_update,test_group,Israel,asus chromebook,1
10612,2014-06-16 09:31:39,publisher_update,test_group,Netherlands,iphone 5,1
10625,2014-06-30 09:31:25,publisher_update,test_group,Israel,iphone 5,3
2448,2014-06-14 17:50:23,publisher_update,control_group,Canada,samsung galaxy note,1
2451,2014-06-02 05:50:54,publisher_update,test_group,Brazil,asus chromebook,2
10647,2014-06-16 09:31:29,publisher_update,control_group,Canada,iphone 5,3
10648,2014-06-02 09:31:26,publisher_update,control_group,Japan,iphone 5,2
10653,2014-06-16 09:31:33,publisher_update,test_group,Norway,mac mini,2
2463,2014-06-10 09:31:30,publisher_update,test_group,Japan,iphone 5s,1
